;Mid_UTC;O3;O3_unc;H_rel_TP
2023-09-01 01:15:50.600000+00:00;90950.6;54.0;1.13;NaN
2023-09-01 01:15:54.600000+00:00;90954.6;55.4;1.16;NaN
2023-09-01 01:15:58.600000+00:00;90958.6;58.6;1.23;NaN
2023-09-01 01:16:02.600000+00:00;90962.6;60.1;1.26;NaN
2023-09-01 01:16:06.600000+00:00;90966.6;58.9;1.24;NaN
2023-09-01 01:16:10.600000+00:00;90970.6;55.9;1.17;NaN
2023-09-01 01:16:14.600000+00:00;90974.6;50.8;1.07;NaN
2023-09-01 01:16:18.600000+00:00;90978.6;45.6;1.0;NaN
2023-09-01 01:16:22.600000+00:00;90982.6;43.1;1.0;NaN
2023-09-01 01:16:26.600000+00:00;90986.6;40.7;1.0;NaN
2023-09-01 01:16:30.600000+00:00;90990.6;38.7;1.0;NaN
2023-09-01 01:16:34.600000+00:00;90994.6;39.7;1.0;NaN
2023-09-01 01:16:38.600000+00:00;90998.6;42.2;1.0;NaN
2023-09-01 01:16:42.600000+00:00;91002.6;44.6;1.0;NaN
2023-09-01 01:16:46.600000+00:00;91006.6;46.2;1.0;NaN
2023-09-01 01:16:50.600000+00:00;91010.6;48.3;1.01;NaN
2023-09-01 01:16:54.600000+00:00;91014.6;49.2;1.03;NaN
2023-09-01 01:16:58.600000+00:00;91018.6;47.6;1.0;NaN
2023-09-01 01:17:02.600000+00:00;91022.6;46.4;1.0;NaN
2023-09-01 01:17:06.600000+00:00;91026.6;46.1;1.0;NaN
2023-09-01 01:17:10.600000+00:00;91030.6;45.4;1.0;NaN
2023-09-01 01:17:14.600000+00:00;91034.6;44.1;1.0;NaN
2023-09-01 01:17:18.600000+00:00;91038.6;42.8;1.0;NaN
2023-09-01 01:17:22.600000+00:00;91042.6;41.0;1.0;NaN
2023-09-01 01:17:26.600000+00:00;91046.6;42.5;1.0;NaN
2023-09-01 01:17:30.600000+00:00;91050.6;48.4;1.02;NaN
2023-09-01 01:17:34.600000+00:00;91054.6;51.9;1.09;NaN
2023-09-01 01:17:38.600000+00:00;91058.6;52.4;1.1;NaN
2023-09-01 01:17:42.600000+00:00;91062.6;52.4;1.1;NaN
2023-09-01 01:17:46.600000+00:00;91066.6;52.9;1.11;NaN
2023-09-01 01:17:50.600000+00:00;91070.6;55.5;1.17;NaN
2023-09-01 01:17:54.600000+00:00;91074.6;56.0;1.18;NaN
2023-09-01 01:17:58.600000+00:00;91078.6;53.7;1.13;NaN
2023-09-01 01:18:02.600000+00:00;91082.6;54.0;1.13;NaN
2023-09-01 01:18:06.600000+00:00;91086.6;50.2;1.05;NaN
2023-09-01 01:18:10.600000+00:00;91090.6;39.3;1.0;NaN
2023-09-01 01:18:14.600000+00:00;91094.6;32.0;1.0;NaN
2023-09-01 01:18:18.600000+00:00;91098.6;32.6;1.0;NaN
2023-09-01 01:18:22.600000+00:00;91102.6;37.9;1.0;NaN
2023-09-01 01:18:26.600000+00:00;91106.6;43.6;1.0;NaN
2023-09-01 01:18:30.600000+00:00;91110.6;51.3;1.08;NaN
2023-09-01 01:18:34.600000+00:00;91114.6;59.5;1.25;NaN
2023-09-01 01:18:38.600000+00:00;91118.6;59.4;1.25;NaN
2023-09-01 01:18:42.600000+00:00;91122.6;53.9;1.13;NaN
2023-09-01 01:18:46.600000+00:00;91126.6;53.6;1.12;NaN
2023-09-01 01:18:50.500000+00:00;91130.5;56.7;1.19;NaN
2023-09-01 01:18:54.500000+00:00;91134.5;59.0;1.24;NaN
2023-09-01 01:18:58.500000+00:00;91138.5;60.7;1.28;NaN
2023-09-01 01:19:02.500000+00:00;91142.5;61.6;1.29;NaN
2023-09-01 01:19:06.500000+00:00;91146.5;61.5;1.29;NaN
2023-09-01 01:19:10.500000+00:00;91150.5;61.4;1.29;NaN
2023-09-01 01:19:14.500000+00:00;91154.5;62.7;1.32;NaN
2023-09-01 01:19:18.500000+00:00;91158.5;64.5;1.36;NaN
2023-09-01 01:19:22.500000+00:00;91162.5;64.3;1.35;NaN
2023-09-01 01:19:26.500000+00:00;91166.5;65.0;1.37;NaN
2023-09-01 01:19:30.500000+00:00;91170.5;68.9;1.45;NaN
2023-09-01 01:19:34.500000+00:00;91174.5;73.0;1.53;NaN
2023-09-01 01:19:38.500000+00:00;91178.5;74.9;1.57;NaN
2023-09-01 01:19:42.500000+00:00;91182.5;75.6;1.59;NaN
2023-09-01 01:19:46.500000+00:00;91186.5;79.7;1.67;-1.3158491038376052
2023-09-01 01:19:50.600000+00:00;91190.6;89.3;1.88;-0.7112553278499831
2023-09-01 01:19:54.500000+00:00;91194.5;96.5;2.03;-0.47100891017505986
2023-09-01 01:19:58.500000+00:00;91198.5;98.3;2.07;-0.41880481057996755
2023-09-01 01:20:02.500000+00:00;91202.5;98.3;2.06;-0.41880481057996755
2023-09-01 01:20:06.500000+00:00;91206.5;97.8;2.05;-0.4333059493563821
2023-09-01 01:20:10.500000+00:00;91210.5;97.7;2.05;-0.4362061771116649
2023-09-01 01:20:14.500000+00:00;91214.5;99.1;2.08;-0.39560298853770437
2023-09-01 01:20:18.500000+00:00;91218.5;98.7;2.07;-0.40720389955883574
2023-09-01 01:20:22.500000+00:00;91222.5;95.1;2.0;-0.5116120987490208
2023-09-01 01:20:26.500000+00:00;91226.5;91.5;1.92;-0.6223280502353846
2023-09-01 01:20:30.500000+00:00;91230.5;87.7;1.84;-0.7759297115696909
2023-09-01 01:20:34.600000+00:00;91234.6;83.5;1.75;-0.9456999688339244
2023-09-01 01:20:38.500000+00:00;91238.5;79.4;1.67;-1.3544197435601963
2023-09-01 01:20:42.500000+00:00;91242.5;75.0;1.57;NaN
2023-09-01 01:20:46.500000+00:00;91246.5;72.5;1.52;NaN
2023-09-01 01:20:50.500000+00:00;91250.5;72.2;1.52;NaN
2023-09-01 01:20:54.500000+00:00;91254.5;72.5;1.52;NaN
2023-09-01 01:20:58.500000+00:00;91258.5;72.6;1.52;NaN
2023-09-01 01:21:02.500000+00:00;91262.5;70.8;1.49;NaN
2023-09-01 01:21:06.500000+00:00;91266.5;66.5;1.4;NaN
2023-09-01 01:21:10.500000+00:00;91270.5;63.4;1.33;NaN
2023-09-01 01:21:14.500000+00:00;91274.5;62.9;1.32;NaN
2023-09-01 01:21:18.500000+00:00;91278.5;63.0;1.32;NaN
2023-09-01 01:21:22.500000+00:00;91282.5;62.8;1.32;NaN
2023-09-01 01:21:26.500000+00:00;91286.5;62.8;1.32;NaN
2023-09-01 01:21:30.500000+00:00;91290.5;63.5;1.33;NaN
2023-09-01 01:21:34.500000+00:00;91294.5;64.9;1.36;NaN
2023-09-01 01:21:38.500000+00:00;91298.5;65.8;1.38;NaN
2023-09-01 01:21:42.500000+00:00;91302.5;62.6;1.31;NaN
2023-09-01 01:21:46.500000+00:00;91306.5;55.6;1.17;NaN
2023-09-01 01:21:50.500000+00:00;91310.5;51.3;1.08;NaN
2023-09-01 01:21:54.500000+00:00;91314.5;50.7;1.06;NaN
2023-09-01 01:21:58.500000+00:00;91318.5;50.9;1.07;NaN
2023-09-01 01:22:02.500000+00:00;91322.5;53.5;1.12;NaN
2023-09-01 01:22:06.500000+00:00;91326.5;58.9;1.24;NaN
2023-09-01 01:22:10.500000+00:00;91330.5;62.8;1.32;NaN
2023-09-01 01:22:14.500000+00:00;91334.5;63.6;1.33;NaN
2023-09-01 01:22:18.500000+00:00;91338.5;62.3;1.31;NaN
2023-09-01 01:22:22.500000+00:00;91342.5;67.8;1.42;NaN
2023-09-01 01:22:26.500000+00:00;91346.5;82.9;1.74;-1.0955710532033704
2023-09-01 01:22:30.500000+00:00;91350.5;96.0;2.02;-0.4855100489514744
2023-09-01 01:22:34.500000+00:00;91354.5;98.6;2.07;-0.41010412731411894
2023-09-01 01:22:38.500000+00:00;91358.5;92.9;1.95;-0.5754171093652445
2023-09-01 01:22:42.500000+00:00;91362.5;86.0;1.81;-0.8446462442718807
2023-09-01 01:22:46.500000+00:00;91366.5;83.1;1.75;-1.1212848130184299
2023-09-01 01:22:50.500000+00:00;91370.5;79.6;1.67;-1.3287059837451367
2023-09-01 01:22:54.500000+00:00;91374.5;73.6;1.54;NaN
2023-09-01 01:22:58.500000+00:00;91378.5;73.0;1.53;NaN
2023-09-01 01:23:02.500000+00:00;91382.5;80.4;1.69;-1.2258509444848915
2023-09-01 01:23:06.500000+00:00;91386.5;106.3;2.23;-0.23227190323087446
2023-09-01 01:23:10.500000+00:00;91390.5;147.7;3.1;0.2643124640838674
2023-09-01 01:23:14.500000+00:00;91394.5;170.7;3.58;0.4761696212233309
2023-09-01 01:23:18.500000+00:00;91398.5;174.2;3.66;0.5082542627261227
2023-09-01 01:23:22.500000+00:00;91402.5;177.1;3.72;0.5348386799712932
2023-09-01 01:23:26.500000+00:00;91406.5;198.0;4.16;0.7420823179116243
2023-09-01 01:23:30.500000+00:00;91410.5;233.3;4.9;1.191944720161598
2023-09-01 01:23:34.500000+00:00;91414.5;253.6;5.33;1.5715629874674222
2023-09-01 01:23:38.500000+00:00;91418.5;260.8;5.48;1.7062059197138233
2023-09-01 01:23:42.500000+00:00;91422.5;266.1;5.59;1.8053180781729798
2023-09-01 01:23:46.500000+00:00;91426.5;265.9;5.58;1.80157799672169
2023-09-01 01:23:50.500000+00:00;91430.5;266.2;5.59;1.8071881188986236
2023-09-01 01:23:54.500000+00:00;91434.5;272.5;5.72;1.9250006846142245
2023-09-01 01:23:58.500000+00:00;91438.5;280.6;5.89;1.9235260166085741
2023-09-01 01:24:02.500000+00:00;91442.5;284.8;5.98;1.8449843061315072
2023-09-01 01:24:06.500000+00:00;91446.5;289.6;6.08;1.7552223513005731
2023-09-01 01:24:10.500000+00:00;91450.5;299.5;6.29;2.240000855190628
2023-09-01 01:24:14.500000+00:00;91454.5;318.8;6.7;2.441485483282096
2023-09-01 01:24:18.500000+00:00;91458.5;340.3;7.15;2.6659372710523837
2023-09-01 01:24:22.500000+00:00;91462.5;353.0;7.41;2.7985204201073905
2023-09-01 01:24:26.500000+00:00;91466.5;358.2;7.52;2.8528064338936927
2023-09-01 01:24:30.500000+00:00;91470.5;361.9;7.6;2.8914330206262537
2023-09-01 01:24:34.500000+00:00;91474.5;366.3;7.69;2.9373673399838944
2023-09-01 01:24:38.500000+00:00;91478.5;371.3;7.8;2.989565430163031
2023-09-01 01:24:42.500000+00:00;91482.5;374.4;7.86;2.9780717539259047
2023-09-01 01:24:46.500000+00:00;91486.5;375.7;7.89;2.964500250479329
2023-09-01 01:24:50.500000+00:00;91490.5;375.8;7.89;2.9634562886757463
2023-09-01 01:24:54.500000+00:00;91494.5;376.1;7.9;2.960324403264998
2023-09-01 01:24:58.500000+00:00;91498.5;376.3;7.9;2.9582364796578324
2023-09-01 01:25:02.500000+00:00;91502.5;377.5;7.93;2.94570893801484
2023-09-01 01:25:06.500000+00:00;91506.5;378.0;7.94;2.940489128996926
2023-09-01 01:25:10.500000+00:00;91510.5;379.2;7.96;2.9279615873539333
2023-09-01 01:25:14.500000+00:00;91514.5;380.1;7.98;2.9185659311216883
2023-09-01 01:25:18.500000+00:00;91518.5;381.4;8.01;2.9049944276751134
2023-09-01 01:25:22.500000+00:00;91522.5;381.7;8.02;2.901862542264365
2023-09-01 01:25:26.500000+00:00;91526.5;380.4;7.99;2.9154340457109407
2023-09-01 01:25:30.500000+00:00;91530.5;379.8;7.98;2.9216978165324368
2023-09-01 01:25:34.500000+00:00;91534.5;381.2;8.01;2.9070823512822788
2023-09-01 01:25:38.500000+00:00;91538.5;380.8;8.0;2.9112581984966095
2023-09-01 01:25:42.500000+00:00;91542.5;380.0;7.98;2.9196098929252714
2023-09-01 01:25:46.500000+00:00;91546.5;377.7;7.93;2.9436210144076744
2023-09-01 01:25:50.500000+00:00;91550.5;373.7;7.85;2.9853794865509835
2023-09-01 01:25:54.500000+00:00;91554.5;370.2;7.77;2.9780818503236204
2023-09-01 01:25:58.500000+00:00;91558.5;366.3;7.69;2.9373673399838944
2023-09-01 01:26:02.500000+00:00;91562.5;360.2;7.56;2.8736856699653472
2023-09-01 01:26:06.500000+00:00;91566.5;356.3;7.48;2.832971159625621
2023-09-01 01:26:10.500000+00:00;91570.5;354.4;7.44;2.8131358853575485
2023-09-01 01:26:14.500000+00:00;91574.5;356.3;7.48;2.832971159625621
2023-09-01 01:26:18.500000+00:00;91578.5;359.8;7.56;2.8695098227510165
2023-09-01 01:26:22.500000+00:00;91582.5;358.4;7.53;2.854894357500858
2023-09-01 01:26:26.500000+00:00;91586.5;354.5;7.44;2.8141798471611317
2023-09-01 01:26:30.500000+00:00;91590.5;357.1;7.5;2.8413228540542828
2023-09-01 01:26:34.500000+00:00;91594.5;362.7;7.62;2.8997847150549156
2023-09-01 01:26:38.500000+00:00;91598.5;365.6;7.68;2.930059607358815
2023-09-01 01:26:42.500000+00:00;91602.5;366.0;7.69;2.934235454573146
2023-09-01 01:26:46.500000+00:00;91606.5;367.0;7.71;2.944675072608973
2023-09-01 01:26:50.500000+00:00;91610.5;369.5;7.76;2.9707741176985416
2023-09-01 01:26:54.500000+00:00;91614.5;374.2;7.86;2.98015967753307
2023-09-01 01:26:58.500000+00:00;91618.5;377.2;7.92;2.948840823425588
2023-09-01 01:27:02.500000+00:00;91622.5;379.3;7.97;2.9269176255503506
2023-09-01 01:27:06.500000+00:00;91626.5;381.0;8.0;2.909170274889444
2023-09-01 01:27:10.500000+00:00;91630.5;381.7;8.02;2.901862542264365
2023-09-01 01:27:14.500000+00:00;91634.5;381.2;8.0;2.9070823512822788
2023-09-01 01:27:18.500000+00:00;91638.5;380.7;7.99;2.912302160300192
2023-09-01 01:27:22.500000+00:00;91642.5;379.6;7.97;2.923785740139602
2023-09-01 01:27:26.500000+00:00;91646.5;379.9;7.98;2.9206538547288545
2023-09-01 01:27:30.500000+00:00;91650.5;381.1;8.0;2.908126313085861
2023-09-01 01:27:34.500000+00:00;91654.5;382.2;8.03;2.8966427332464515
2023-09-01 01:27:38.500000+00:00;91658.5;383.1;8.05;2.8872470770142065
2023-09-01 01:27:42.500000+00:00;91662.5;387.7;8.14;2.839224834049401
2023-09-01 01:27:46.500000+00:00;91666.5;394.6;8.29;2.767191469602192
2023-09-01 01:27:50.500000+00:00;91670.5;399.9;8.4;2.711861494012308
2023-09-01 01:27:54.500000+00:00;91674.5;404.1;8.49;3.204836844913248
2023-09-01 01:27:58.500000+00:00;91678.5;410.0;8.61;3.2428405872980286
2023-09-01 01:28:02.500000+00:00;91682.5;416.3;8.74;3.283420854590252
2023-09-01 01:28:06.500000+00:00;91686.5;421.9;8.86;3.3194922032944505
2023-09-01 01:28:10.500000+00:00;91690.5;423.5;8.89;3.3297983029242215
2023-09-01 01:28:14.500000+00:00;91694.5;419.6;8.81;3.3046771850766548
2023-09-01 01:28:18.500000+00:00;91698.5;416.2;8.74;3.282776723363391
2023-09-01 01:28:22.500000+00:00;91702.5;422.3;8.87;3.3220687282018933
2023-09-01 01:28:26.500000+00:00;91706.5;428.1;8.99;3.3594283393598134
2023-09-01 01:28:30.500000+00:00;91710.5;422.9;8.88;3.325933515563057
2023-09-01 01:28:34.500000+00:00;91714.5;410.5;8.62;3.246061243432332
2023-09-01 01:28:38.500000+00:00;91718.5;405.0;8.5;3.2106340259549944
2023-09-01 01:28:42.500000+00:00;91722.5;407.0;8.55;3.2235166504922077
2023-09-01 01:28:46.500000+00:00;91726.5;412.6;8.66;3.2595879991964067
2023-09-01 01:28:50.500000+00:00;91730.5;417.2;8.76;3.289218035631998
2023-09-01 01:28:54.500000+00:00;91734.5;417.8;8.77;3.2930828229931626
2023-09-01 01:28:58.500000+00:00;91738.5;413.0;8.67;3.2621645241038495
2023-09-01 01:29:02.500000+00:00;91742.5;403.3;8.47;3.1996837950983625
2023-09-01 01:29:06.500000+00:00;91746.5;393.8;8.27;2.775543164030854
2023-09-01 01:29:10.500000+00:00;91750.5;390.8;8.21;2.806862018138336
2023-09-01 01:29:14.500000+00:00;91754.5;389.4;8.18;2.821477483388495
2023-09-01 01:29:18.500000+00:00;91758.5;388.6;8.16;2.8298291778171563
2023-09-01 01:29:22.400000+00:00;91762.4;389.3;8.17;2.822521445192077
2023-09-01 01:29:26.500000+00:00;91766.5;392.9;8.25;2.784938820263099
2023-09-01 01:29:30.500000+00:00;91770.5;397.1;8.34;2.741092424512624
2023-09-01 01:29:34.500000+00:00;91774.5;399.3;8.39;2.7181252648338035
2023-09-01 01:29:38.400000+00:00;91778.4;399.0;8.38;2.721257150244552
2023-09-01 01:29:42.400000+00:00;91782.4;398.3;8.36;2.728564882869631
2023-09-01 01:29:46.400000+00:00;91786.4;397.8;8.35;2.7337846918875446
2023-09-01 01:29:50.400000+00:00;91790.4;396.0;8.32;2.752576004352034
2023-09-01 01:29:54.500000+00:00;91794.5;389.5;8.18;2.8204335215849117
2023-09-01 01:29:58.400000+00:00;91798.4;382.6;8.03;2.89246688603212
2023-09-01 01:30:02.400000+00:00;91802.4;376.7;7.91;2.9540606324435017
2023-09-01 01:30:06.400000+00:00;91806.4;371.7;7.81;2.9937412773773615
2023-09-01 01:30:10.400000+00:00;91810.4;367.1;7.71;2.9457190344125563
2023-09-01 01:30:14.400000+00:00;91814.4;362.9;7.62;2.901872638662081
2023-09-01 01:30:18.400000+00:00;91818.4;359.6;7.55;2.867421899143851
2023-09-01 01:30:22.400000+00:00;91822.4;359.5;7.55;2.866377937340268
2023-09-01 01:30:26.400000+00:00;91826.4;360.6;7.57;2.8778615171796784
2023-09-01 01:30:30.500000+00:00;91830.5;362.3;7.61;2.895608867840585
2023-09-01 01:30:34.400000+00:00;91834.4;363.5;7.63;2.9081364094835775
2023-09-01 01:30:38.400000+00:00;91838.4;366.7;7.7;2.9415431871982247
2023-09-01 01:30:42.400000+00:00;91842.4;373.0;7.83;2.9926872191760627
2023-09-01 01:30:46.400000+00:00;91846.4;383.3;8.05;2.885159153407041
2023-09-01 01:30:50.400000+00:00;91850.4;392.4;8.24;2.7901586292810125
2023-09-01 01:30:54.400000+00:00;91854.4;398.1;8.36;2.7306528064767965
2023-09-01 01:30:58.400000+00:00;91858.4;403.5;8.47;3.2009720575520837
2023-09-01 01:31:02.400000+00:00;91862.4;410.1;8.61;3.2434847185248894
2023-09-01 01:31:06.400000+00:00;91866.4;412.5;8.66;3.258943867969546
2023-09-01 01:31:10.400000+00:00;91870.4;408.9;8.59;3.2357551438025607
2023-09-01 01:31:14.400000+00:00;91874.4;407.1;8.55;3.224160781719069
2023-09-01 01:31:18.400000+00:00;91878.4;412.6;8.66;3.2595879991964067
2023-09-01 01:31:22.400000+00:00;91882.4;415.9;8.73;3.280844329682809
2023-09-01 01:31:26.400000+00:00;91886.4;417.0;8.76;3.2879297731782766
2023-09-01 01:31:30.400000+00:00;91890.4;420.4;8.83;3.3098302348915403
2023-09-01 01:31:34.400000+00:00;91894.4;427.5;8.98;3.355563551998649
2023-09-01 01:31:38.500000+00:00;91898.5;434.6;9.13;3.4012968691057583
2023-09-01 01:31:42.400000+00:00;91902.4;438.6;9.21;3.427062118180186
2023-09-01 01:31:46.400000+00:00;91906.4;440.0;9.24;3.4360799553562353
2023-09-01 01:31:50.400000+00:00;91910.4;441.4;9.27;3.4450977925322848
2023-09-01 01:31:54.400000+00:00;91914.4;440.4;9.25;3.4386564802636777
2023-09-01 01:31:58.400000+00:00;91918.4;438.4;9.21;3.4257738557264643
2023-09-01 01:32:02.400000+00:00;91922.4;437.4;9.19;3.419332543457857
2023-09-01 01:32:06.400000+00:00;91926.4;440.1;9.24;3.436724086583096
2023-09-01 01:32:10.400000+00:00;91930.4;443.5;9.31;3.4586245482963593
2023-09-01 01:32:14.400000+00:00;91934.4;445.7;9.36;3.4727954352872943
2023-09-01 01:32:18.400000+00:00;91938.4;445.8;9.36;3.473439566514155
2023-09-01 01:32:22.400000+00:00;91942.4;445.9;9.36;3.474083697741016
2023-09-01 01:32:26.400000+00:00;91946.4;446.0;9.37;3.4747278289678767
2023-09-01 01:32:30.400000+00:00;91950.4;447.3;9.39;3.4831015349170658
2023-09-01 01:32:34.400000+00:00;91954.4;449.2;9.43;3.4953400282274183
2023-09-01 01:32:38.400000+00:00;91958.4;450.4;9.46;3.5030696029497466
2023-09-01 01:32:42.400000+00:00;91962.4;449.9;9.45;3.4998489468154435
2023-09-01 01:32:46.400000+00:00;91966.4;450.2;9.45;3.5017813404960254
2023-09-01 01:32:50.400000+00:00;91970.4;453.5;9.52;3.5230376709824283
2023-09-01 01:32:54.400000+00:00;91974.4;460.2;9.66;3.5661944631820943
2023-09-01 01:32:58.400000+00:00;91978.4;464.9;9.76;3.5964686308445466
2023-09-01 01:33:02.400000+00:00;91982.4;467.0;9.81;3.609995386608621
2023-09-01 01:33:06.400000+00:00;91986.4;469.3;9.85;3.624810404826417
2023-09-01 01:33:10.500000+00:00;91990.5;472.7;9.93;3.6467108665396806
2023-09-01 01:33:14.400000+00:00;91994.4;474.1;9.96;3.6557287037157304
2023-09-01 01:33:18.400000+00:00;91998.4;473.5;9.94;3.651863916354566
2023-09-01 01:33:22.400000+00:00;92002.4;469.7;9.86;3.6273869297338597
2023-09-01 01:33:26.400000+00:00;92006.4;463.7;9.74;3.5887390561222183
2023-09-01 01:33:30.400000+00:00;92010.4;458.2;9.62;3.5533118386448805
2023-09-01 01:33:34.400000+00:00;92014.4;456.5;9.59;3.5423616077882487
2023-09-01 01:33:38.400000+00:00;92018.4;456.1;9.58;3.5397850828808064
2023-09-01 01:33:42.400000+00:00;92022.4;456.7;9.59;3.5436498702419703
2023-09-01 01:33:46.400000+00:00;92026.4;460.1;9.66;3.565550331955234
2023-09-01 01:33:50.400000+00:00;92030.4;466.6;9.8;3.6074188617011784
2023-09-01 01:33:54.500000+00:00;92034.5;470.3;9.88;3.631251717095024
2023-09-01 01:33:58.400000+00:00;92038.4;471.6;9.9;3.639625423044213
2023-09-01 01:34:02.400000+00:00;92042.4;471.2;9.9;3.63704889813677
2023-09-01 01:34:06.400000+00:00;92046.4;470.1;9.87;3.629963454641303
2023-09-01 01:34:10.400000+00:00;92050.4;468.4;9.84;3.6190132237846706
2023-09-01 01:34:14.400000+00:00;92054.4;468.7;9.84;3.620945617465253
2023-09-01 01:34:18.400000+00:00;92058.4;470.7;9.89;3.633828242002467
2023-09-01 01:34:22.400000+00:00;92062.4;475.5;9.98;3.66474654089178
2023-09-01 01:34:26.400000+00:00;92066.4;481.2;10.1;3.701462020822839
2023-09-01 01:34:30.400000+00:00;92070.4;485.3;10.19;3.727871401124127
2023-09-01 01:34:34.400000+00:00;92074.4;485.8;10.2;3.7310920572584307
2023-09-01 01:34:38.400000+00:00;92078.4;484.2;10.17;3.7207859576286597
2023-09-01 01:34:42.400000+00:00;92082.4;481.0;10.1;3.7001737583691177
2023-09-01 01:34:46.400000+00:00;92086.4;480.0;10.08;3.693732446100511
2023-09-01 01:34:50.400000+00:00;92090.4;480.4;10.09;3.6963089710079533
2023-09-01 01:34:54.400000+00:00;92094.4;481.0;10.1;3.7001737583691177
2023-09-01 01:34:58.400000+00:00;92098.4;481.7;10.12;3.7046826769571424
2023-09-01 01:35:02.400000+00:00;92102.4;486.2;10.21;3.7336685821658735
2023-09-01 01:35:06.400000+00:00;92106.4;492.3;10.34;3.7729605870043756
2023-09-01 01:35:10.400000+00:00;92110.4;495.8;10.41;3.7955051799444997
2023-09-01 01:35:14.400000+00:00;92114.4;496.1;10.42;3.797437573625082
2023-09-01 01:35:18.400000+00:00;92118.4;499.5;10.49;3.8193380353383453
2023-09-01 01:35:22.400000+00:00;92122.4;505.9;10.62;3.860562433857429
2023-09-01 01:35:26.400000+00:00;92126.4;509.7;10.7;3.8850394204781353
2023-09-01 01:35:30.400000+00:00;92130.4;508.4;10.68;3.8766657145289463
2023-09-01 01:35:34.400000+00:00;92134.4;508.2;10.67;3.875377452075225
2023-09-01 01:35:38.400000+00:00;92138.4;509.7;10.7;3.8850394204781353
2023-09-01 01:35:42.400000+00:00;92142.4;514.2;10.8;3.9140253256868665
2023-09-01 01:35:46.400000+00:00;92146.4;520.3;10.93;3.953317330525368
2023-09-01 01:35:50.400000+00:00;92150.4;527.0;11.07;3.9964741227250347
2023-09-01 01:35:54.400000+00:00;92154.4;531.0;11.15;3.9777606282005378
2023-09-01 01:35:58.400000+00:00;92158.4;532.1;11.17;3.9706751847050703
2023-09-01 01:36:02.400000+00:00;92162.4;531.1;11.15;3.977116496973677
