;Mid_UTC;O3;O3_unc;H_rel_TP
2023-08-21 14:08:21.900000+00:00;50901.9;60.7;1.27;NaN
2023-08-21 14:08:25.900000+00:00;50905.9;60.7;1.27;NaN
2023-08-21 14:08:29.900000+00:00;50909.9;61.1;1.28;NaN
2023-08-21 14:08:33.900000+00:00;50913.9;61.7;1.3;NaN
2023-08-21 14:08:37.900000+00:00;50917.9;62.1;1.3;NaN
2023-08-21 14:08:41.900000+00:00;50921.9;62.3;1.31;NaN
2023-08-21 14:08:45.900000+00:00;50925.9;62.3;1.31;NaN
2023-08-21 14:08:49.900000+00:00;50929.9;61.8;1.3;NaN
2023-08-21 14:08:53.900000+00:00;50933.9;60.8;1.28;NaN
2023-08-21 14:08:57.900000+00:00;50937.9;60.9;1.28;NaN
2023-08-21 14:09:01.900000+00:00;50941.9;61.9;1.3;NaN
2023-08-21 14:09:05.900000+00:00;50945.9;61.6;1.29;NaN
2023-08-21 14:09:09.900000+00:00;50949.9;60.8;1.28;NaN
2023-08-21 14:09:13.900000+00:00;50953.9;60.6;1.27;NaN
2023-08-21 14:09:17.900000+00:00;50957.9;59.7;1.25;NaN
2023-08-21 14:09:21.900000+00:00;50961.9;58.5;1.23;NaN
2023-08-21 14:09:25.900000+00:00;50965.9;58.0;1.22;NaN
2023-08-21 14:09:29.900000+00:00;50969.9;58.0;1.22;NaN
2023-08-21 14:09:33.900000+00:00;50973.9;59.3;1.24;NaN
2023-08-21 14:09:37.900000+00:00;50977.9;61.6;1.29;NaN
2023-08-21 14:09:41.900000+00:00;50981.9;62.3;1.31;NaN
2023-08-21 14:09:45.900000+00:00;50985.9;61.6;1.29;NaN
2023-08-21 14:09:49.900000+00:00;50989.9;60.4;1.27;NaN
2023-08-21 14:09:53.900000+00:00;50993.9;59.5;1.25;NaN
2023-08-21 14:09:57.900000+00:00;50997.9;58.9;1.24;NaN
2023-08-21 14:10:01.900000+00:00;51001.9;58.4;1.23;NaN
2023-08-21 14:10:05.900000+00:00;51005.9;58.7;1.23;NaN
2023-08-21 14:10:09.900000+00:00;51009.9;59.4;1.25;NaN
2023-08-21 14:10:13.900000+00:00;51013.9;59.2;1.24;NaN
2023-08-21 14:10:17.900000+00:00;51017.9;59.3;1.25;NaN
2023-08-21 14:10:21.900000+00:00;51021.9;59.5;1.25;NaN
2023-08-21 14:10:25.900000+00:00;51025.9;59.5;1.25;NaN
2023-08-21 14:10:29.900000+00:00;51029.9;59.1;1.24;NaN
2023-08-21 14:10:33.900000+00:00;51033.9;58.1;1.22;NaN
2023-08-21 14:10:37.900000+00:00;51037.9;57.6;1.21;NaN
2023-08-21 14:10:41.900000+00:00;51041.9;57.7;1.21;NaN
2023-08-21 14:10:45.900000+00:00;51045.9;57.7;1.21;NaN
2023-08-21 14:10:49.800000+00:00;51049.8;57.6;1.21;NaN
2023-08-21 14:10:53.800000+00:00;51053.8;57.2;1.2;NaN
2023-08-21 14:10:57.800000+00:00;51057.8;56.9;1.19;NaN
2023-08-21 14:11:01.800000+00:00;51061.8;56.5;1.19;NaN
2023-08-21 14:11:05.800000+00:00;51065.8;56.4;1.19;NaN
2023-08-21 14:11:09.800000+00:00;51069.8;56.5;1.19;NaN
2023-08-21 14:11:13.800000+00:00;51073.8;56.7;1.19;NaN
2023-08-21 14:11:17.800000+00:00;51077.8;56.7;1.19;NaN
2023-08-21 14:11:21.800000+00:00;51081.8;56.5;1.19;NaN
2023-08-21 14:11:25.800000+00:00;51085.8;56.0;1.18;NaN
2023-08-21 14:11:29.800000+00:00;51089.8;55.8;1.17;NaN
2023-08-21 14:11:33.800000+00:00;51093.8;55.5;1.16;NaN
2023-08-21 14:11:37.800000+00:00;51097.8;54.7;1.15;NaN
2023-08-21 14:11:41.800000+00:00;51101.8;54.1;1.14;NaN
2023-08-21 14:11:45.800000+00:00;51105.8;53.0;1.11;NaN
2023-08-21 14:11:49.800000+00:00;51109.8;50.3;1.06;NaN
2023-08-21 14:11:53.800000+00:00;51113.8;47.6;1.0;NaN
2023-08-21 14:11:57.800000+00:00;51117.8;47.4;1.0;NaN
2023-08-21 14:12:01.800000+00:00;51121.8;48.1;1.01;NaN
2023-08-21 14:12:05.800000+00:00;51125.8;46.9;1.0;NaN
2023-08-21 14:12:09.800000+00:00;51129.8;46.3;1.0;NaN
2023-08-21 14:12:13.800000+00:00;51133.8;48.1;1.01;NaN
2023-08-21 14:12:17.800000+00:00;51137.8;51.3;1.08;NaN
2023-08-21 14:12:21.800000+00:00;51141.8;53.6;1.13;NaN
2023-08-21 14:12:25.800000+00:00;51145.8;55.2;1.16;NaN
2023-08-21 14:12:29.800000+00:00;51149.8;56.5;1.19;NaN
2023-08-21 14:12:33.800000+00:00;51153.8;57.1;1.2;NaN
2023-08-21 14:12:37.800000+00:00;51157.8;57.8;1.21;NaN
2023-08-21 14:12:41.800000+00:00;51161.8;58.4;1.23;NaN
2023-08-21 14:12:45.800000+00:00;51165.8;58.1;1.22;NaN
2023-08-21 14:12:49.800000+00:00;51169.8;57.3;1.2;NaN
2023-08-21 14:12:53.800000+00:00;51173.8;55.5;1.16;NaN
2023-08-21 14:12:57.800000+00:00;51177.8;53.9;1.13;NaN
2023-08-21 14:13:01.800000+00:00;51181.8;52.9;1.11;NaN
2023-08-21 14:13:05.800000+00:00;51185.8;52.1;1.09;NaN
2023-08-21 14:13:09.800000+00:00;51189.8;51.7;1.09;NaN
2023-08-21 14:13:13.800000+00:00;51193.8;52.3;1.1;NaN
2023-08-21 14:13:17.800000+00:00;51197.8;53.1;1.11;NaN
2023-08-21 14:13:21.800000+00:00;51201.8;53.7;1.13;NaN
2023-08-21 14:13:25.800000+00:00;51205.8;54.2;1.14;NaN
2023-08-21 14:13:29.800000+00:00;51209.8;54.4;1.14;NaN
2023-08-21 14:13:33.800000+00:00;51213.8;54.1;1.14;NaN
2023-08-21 14:13:37.800000+00:00;51217.8;54.0;1.13;NaN
2023-08-21 14:13:41.800000+00:00;51221.8;55.2;1.16;NaN
2023-08-21 14:13:45.800000+00:00;51225.8;55.9;1.17;NaN
2023-08-21 14:13:49.800000+00:00;51229.8;55.8;1.17;NaN
2023-08-21 14:13:53.800000+00:00;51233.8;59.1;1.24;NaN
2023-08-21 14:13:57.800000+00:00;51237.8;64.5;1.35;NaN
2023-08-21 14:14:01.800000+00:00;51241.8;67.2;1.41;NaN
2023-08-21 14:14:05.800000+00:00;51245.8;67.7;1.42;NaN
2023-08-21 14:14:09.800000+00:00;51249.8;68.2;1.43;NaN
2023-08-21 14:14:13.800000+00:00;51253.8;68.6;1.44;NaN
2023-08-21 14:14:17.800000+00:00;51257.8;68.7;1.44;NaN
