;Mid_UTC;O3;O3_unc;H_rel_TP
2023-08-16 07:10:00.100000+00:00;25800.1;98.1;2.06;-0.5867849901491105
2023-08-16 07:10:04.100000+00:00;25804.1;96.4;2.02;-0.651125228059815
2023-08-16 07:10:08.100000+00:00;25808.1;95.7;2.01;-0.679937309196609
2023-08-16 07:10:12.100000+00:00;25812.1;96.4;2.02;-0.651125228059815
2023-08-16 07:10:16.100000+00:00;25816.1;97.2;2.04;-0.6181971353320507
2023-08-16 07:10:20.100000+00:00;25820.1;97.2;2.04;-0.6181971353320507
2023-08-16 07:10:24.100000+00:00;25824.1;97.2;2.04;-0.6181971353320507
2023-08-16 07:10:28.100000+00:00;25828.1;96.7;2.03;-0.6387771932869034
2023-08-16 07:10:32.100000+00:00;25832.1;96.3;2.02;-0.655241239650786
2023-08-16 07:10:36.100000+00:00;25836.1;96.2;2.02;-0.6593572512417563
2023-08-16 07:10:40.100000+00:00;25840.1;95.7;2.01;-0.679937309196609
2023-08-16 07:10:44.100000+00:00;25844.1;94.6;1.99;-0.7252134366972856
2023-08-16 07:10:48.100000+00:00;25848.1;94.5;1.98;-0.729329448288256
2023-08-16 07:10:52.100000+00:00;25852.1;94.6;1.99;-0.7252134366972856
2023-08-16 07:10:56.100000+00:00;25856.1;94.5;1.98;-0.729329448288256
2023-08-16 07:11:00.100000+00:00;25860.1;92.5;1.94;-0.8116496801076671
2023-08-16 07:11:04.100000+00:00;25864.1;87.0;1.83;-1.117231144247032
2023-08-16 07:11:08.100000+00:00;25868.1;81.9;1.72;NaN
2023-08-16 07:11:12.100000+00:00;25872.1;78.7;1.65;NaN
2023-08-16 07:11:16.100000+00:00;25876.1;76.1;1.6;NaN
2023-08-16 07:11:20.100000+00:00;25880.1;75.7;1.59;NaN
2023-08-16 07:11:24.100000+00:00;25884.1;77.0;1.62;NaN
2023-08-16 07:11:28.100000+00:00;25888.1;82.0;1.72;NaN
2023-08-16 07:11:32.100000+00:00;25892.1;90.0;1.89;-0.9145499698819313
2023-08-16 07:11:36.100000+00:00;25896.1;93.2;1.96;-0.7828375989708731
2023-08-16 07:11:40.100000+00:00;25900.1;93.0;1.95;-0.7910696221528144
2023-08-16 07:11:44.100000+00:00;25904.1;92.8;1.95;-0.7993016453347556
2023-08-16 07:11:48.100000+00:00;25908.1;91.6;1.92;-0.8486937844264024
2023-08-16 07:11:52.100000+00:00;25912.1;90.6;1.9;-0.8898539003361081
2023-08-16 07:11:56.100000+00:00;25916.1;89.9;1.89;-0.9186659814729016
2023-08-16 07:12:00.100000+00:00;25920.1;89.5;1.88;-0.935130027836784
2023-08-16 07:12:04.100000+00:00;25924.1;89.3;1.88;-0.9433620510187253
2023-08-16 07:12:08.100000+00:00;25928.1;89.9;1.89;-0.9186659814729016
2023-08-16 07:12:12.100000+00:00;25932.1;90.7;1.9;-0.8857378887451371
2023-08-16 07:12:16.100000+00:00;25936.1;90.8;1.91;-0.8816218771541668
2023-08-16 07:12:20.100000+00:00;25940.1;89.9;1.89;-0.9186659814729016
2023-08-16 07:12:24.100000+00:00;25944.1;86.3;1.81;-1.2060464224771423
2023-08-16 07:12:28.100000+00:00;25948.1;81.1;1.7;NaN
2023-08-16 07:12:32.100000+00:00;25952.1;78.8;1.65;NaN
2023-08-16 07:12:36.100000+00:00;25956.1;78.5;1.65;NaN
2023-08-16 07:12:40.100000+00:00;25960.1;78.4;1.65;NaN
2023-08-16 07:12:44.100000+00:00;25964.1;78.5;1.65;NaN
2023-08-16 07:12:48.100000+00:00;25968.1;78.4;1.65;NaN
2023-08-16 07:12:52.100000+00:00;25972.1;78.2;1.64;NaN
2023-08-16 07:12:56.100000+00:00;25976.1;77.7;1.63;NaN
2023-08-16 07:13:00.100000+00:00;25980.1;76.7;1.61;NaN
2023-08-16 07:13:04+00:00;25984.0;75.9;1.59;NaN
2023-08-16 07:13:08.100000+00:00;25988.1;75.6;1.59;NaN
2023-08-16 07:13:12.100000+00:00;25992.1;75.5;1.58;NaN
2023-08-16 07:13:16+00:00;25996.0;75.8;1.59;NaN
2023-08-16 07:13:20+00:00;26000.0;76.8;1.61;NaN
2023-08-16 07:13:24.100000+00:00;26004.1;77.7;1.63;NaN
2023-08-16 07:13:28.100000+00:00;26008.1;79.0;1.66;NaN
2023-08-16 07:13:32.100000+00:00;26012.1;80.1;1.68;NaN
2023-08-16 07:13:36.100000+00:00;26016.1;80.5;1.69;NaN
2023-08-16 07:13:40.100000+00:00;26020.1;80.4;1.69;NaN
2023-08-16 07:13:44+00:00;26024.0;80.4;1.69;NaN
2023-08-16 07:13:48.100000+00:00;26028.1;80.4;1.69;NaN
2023-08-16 07:13:52.100000+00:00;26032.1;80.3;1.69;NaN
2023-08-16 07:13:56+00:00;26036.0;80.1;1.68;NaN
2023-08-16 07:14:00+00:00;26040.0;79.2;1.66;NaN
2023-08-16 07:14:04+00:00;26044.0;77.1;1.62;NaN
2023-08-16 07:14:08+00:00;26048.0;76.2;1.6;NaN
2023-08-16 07:14:12+00:00;26052.0;76.3;1.6;NaN
2023-08-16 07:14:16+00:00;26056.0;76.0;1.6;NaN
2023-08-16 07:14:20+00:00;26060.0;75.5;1.59;NaN
2023-08-16 07:14:24+00:00;26064.0;75.4;1.58;NaN
2023-08-16 07:14:28+00:00;26068.0;75.0;1.58;NaN
2023-08-16 07:14:32+00:00;26072.0;74.2;1.56;NaN
2023-08-16 07:14:36+00:00;26076.0;72.6;1.52;NaN
2023-08-16 07:14:40+00:00;26080.0;71.2;1.49;NaN
2023-08-16 07:14:44+00:00;26084.0;70.8;1.49;NaN
2023-08-16 07:14:48+00:00;26088.0;71.3;1.5;NaN
2023-08-16 07:14:52+00:00;26092.0;72.1;1.51;NaN
2023-08-16 07:14:56+00:00;26096.0;72.6;1.52;NaN
2023-08-16 07:15:00+00:00;26100.0;72.3;1.52;NaN
2023-08-16 07:15:04+00:00;26104.0;72.9;1.53;NaN
2023-08-16 07:15:08+00:00;26108.0;74.0;1.55;NaN
2023-08-16 07:15:12+00:00;26112.0;74.4;1.56;NaN
2023-08-16 07:15:16+00:00;26116.0;74.3;1.56;NaN
2023-08-16 07:15:20+00:00;26120.0;74.3;1.56;NaN
2023-08-16 07:15:24+00:00;26124.0;73.7;1.55;NaN
2023-08-16 07:15:28+00:00;26128.0;72.4;1.52;NaN
2023-08-16 07:15:32+00:00;26132.0;71.6;1.5;NaN
2023-08-16 07:15:36+00:00;26136.0;71.7;1.51;NaN
2023-08-16 07:15:40+00:00;26140.0;72.5;1.52;NaN
2023-08-16 07:15:44+00:00;26144.0;74.3;1.56;NaN
2023-08-16 07:15:48+00:00;26148.0;75.7;1.59;NaN
2023-08-16 07:15:52+00:00;26152.0;76.2;1.6;NaN
2023-08-16 07:15:56+00:00;26156.0;76.8;1.61;NaN
2023-08-16 07:16:00+00:00;26160.0;77.3;1.62;NaN
2023-08-16 07:16:04+00:00;26164.0;77.6;1.63;NaN
2023-08-16 07:16:08+00:00;26168.0;78.3;1.64;NaN
2023-08-16 07:16:12+00:00;26172.0;78.6;1.65;NaN
2023-08-16 07:16:16+00:00;26176.0;78.8;1.66;NaN
2023-08-16 07:16:20+00:00;26180.0;78.9;1.66;NaN
2023-08-16 07:16:24+00:00;26184.0;78.6;1.65;NaN
2023-08-16 07:16:28+00:00;26188.0;77.7;1.63;NaN
2023-08-16 07:16:32+00:00;26192.0;76.5;1.61;NaN
2023-08-16 07:16:36+00:00;26196.0;76.0;1.6;NaN
2023-08-16 07:16:40+00:00;26200.0;75.8;1.59;NaN
2023-08-16 07:16:44+00:00;26204.0;75.7;1.59;NaN
2023-08-16 07:16:48+00:00;26208.0;75.4;1.58;NaN
2023-08-16 07:16:52+00:00;26212.0;75.0;1.58;NaN
2023-08-16 07:16:56+00:00;26216.0;75.0;1.58;NaN
2023-08-16 07:17:00+00:00;26220.0;75.3;1.58;NaN
2023-08-16 07:17:04+00:00;26224.0;75.5;1.59;NaN
2023-08-16 07:17:08+00:00;26228.0;75.3;1.58;NaN
2023-08-16 07:17:12+00:00;26232.0;74.8;1.57;NaN
2023-08-16 07:17:16+00:00;26236.0;74.7;1.57;NaN
2023-08-16 07:17:20+00:00;26240.0;75.0;1.58;NaN
2023-08-16 07:17:24+00:00;26244.0;75.3;1.58;NaN
2023-08-16 07:17:28+00:00;26248.0;76.9;1.61;NaN
2023-08-16 07:17:32+00:00;26252.0;80.6;1.69;NaN
2023-08-16 07:17:36+00:00;26256.0;85.7;1.8;-1.2821738038172357
2023-08-16 07:17:40+00:00;26260.0;89.1;1.87;-0.9515940742006666
2023-08-16 07:17:44+00:00;26264.0;93.2;1.96;-0.7828375989708731
2023-08-16 07:17:48+00:00;26268.0;100.9;2.12;-0.5059758295214523
2023-08-16 07:17:52+00:00;26272.0;105.7;2.22;-0.3674458398740387
2023-08-16 07:17:56+00:00;26276.0;108.0;2.27;-0.3010668865013198
2023-08-16 07:18:00+00:00;26280.0;109.3;2.3;-0.33645165236152125
2023-08-16 07:18:04+00:00;26284.0;106.7;2.24;-0.3385854253641609
2023-08-16 07:18:08+00:00;26288.0;102.4;2.15;-0.46268520775663546
2023-08-16 07:18:12+00:00;26292.0;100.4;2.11;-0.5204060367763912
2023-08-16 07:18:16+00:00;26296.0;101.6;2.13;-0.48577353936453804
2023-08-16 07:18:20+00:00;26300.0;103.5;2.17;-0.43093875179577
2023-08-16 07:18:24+00:00;26304.0;104.5;2.19;-0.4020783372858922
2023-08-16 07:18:28+00:00;26308.0;104.7;2.2;-0.39630625438391653
2023-08-16 07:18:32+00:00;26312.0;105.1;2.21;-0.3847620885799657
2023-08-16 07:18:36+00:00;26316.0;105.3;2.21;-0.37899000567799
2023-08-16 07:18:40+00:00;26320.0;105.3;2.21;-0.37899000567799
2023-08-16 07:18:44+00:00;26324.0;105.4;2.21;-0.376103964227002
2023-08-16 07:18:48+00:00;26328.0;105.4;2.21;-0.376103964227002
2023-08-16 07:18:52+00:00;26332.0;105.4;2.21;-0.376103964227002
2023-08-16 07:18:56+00:00;26336.0;105.7;2.22;-0.3674458398740387
2023-08-16 07:19:00+00:00;26340.0;105.9;2.22;-0.3616737569720631
2023-08-16 07:19:04+00:00;26344.0;105.6;2.22;-0.37033188132502676
2023-08-16 07:19:08+00:00;26348.0;105.6;2.22;-0.37033188132502676
2023-08-16 07:19:12+00:00;26352.0;105.6;2.22;-0.37033188132502676
2023-08-16 07:19:16+00:00;26356.0;105.2;2.21;-0.38187604712897766
2023-08-16 07:19:20+00:00;26360.0;104.9;2.2;-0.3905341714819409
2023-08-16 07:19:24+00:00;26364.0;105.0;2.2;-0.38764813003095333
2023-08-16 07:19:28+00:00;26368.0;105.2;2.21;-0.38187604712897766
2023-08-16 07:19:32+00:00;26372.0;105.3;2.21;-0.37899000567799
2023-08-16 07:19:36+00:00;26376.0;105.5;2.22;-0.3732179227760144
2023-08-16 07:19:40+00:00;26380.0;105.5;2.22;-0.3732179227760144
2023-08-16 07:19:44+00:00;26384.0;105.6;2.22;-0.37033188132502676
2023-08-16 07:19:48+00:00;26388.0;105.5;2.21;-0.3732179227760144
2023-08-16 07:19:52+00:00;26392.0;105.6;2.22;-0.37033188132502676
2023-08-16 07:19:56+00:00;26396.0;106.0;2.23;-0.35878771552107547
2023-08-16 07:20:00+00:00;26400.0;106.7;2.24;-0.3385854253641609
2023-08-16 07:20:04+00:00;26404.0;107.1;2.25;-0.32704125956021
2023-08-16 07:20:08+00:00;26408.0;106.9;2.25;-0.33281334246218525
2023-08-16 07:20:12+00:00;26412.0;106.4;2.23;-0.3472435497171242
2023-08-16 07:20:16+00:00;26416.0;106.2;2.23;-0.35301563261909985
2023-08-16 07:20:20+00:00;26420.0;105.9;2.22;-0.3616737569720631
2023-08-16 07:20:24+00:00;26424.0;106.2;2.23;-0.35301563261909985
2023-08-16 07:20:28+00:00;26428.0;108.8;2.28;-0.32202144510658237
2023-08-16 07:20:32+00:00;26432.0;114.0;2.39;-0.20615957405680935
2023-08-16 07:20:36+00:00;26436.0;118.9;2.5;-0.12904812814857353
2023-08-16 07:20:40+00:00;26440.0;122.2;2.57;-0.0771159298838434
2023-08-16 07:20:44+00:00;26444.0;124.0;2.6;-0.04878927628489972
2023-08-16 07:20:48+00:00;26448.0;124.6;2.62;-0.039347058418585226
2023-08-16 07:20:52+00:00;26452.0;125.1;2.63;-0.03147854352998975
2023-08-16 07:20:56+00:00;26456.0;125.8;2.64;-0.020462622685956035
2023-08-16 07:21:00+00:00;26460.0;126.4;2.65;-0.011020404819641323
2023-08-16 07:21:04+00:00;26464.0;127.3;2.67;-0.003142921979830408
2023-08-16 07:21:08+00:00;26468.0;127.5;2.68;-0.006290327935268645
2023-08-16 07:21:12+00:00;26472.0;127.1;2.67;-4.4839756078290165e-06
2023-08-16 07:21:16+00:00;26476.0;127.2;2.67;-0.0015692190021114013
2023-08-16 07:21:20+00:00;26480.0;127.7;2.68;-0.009437733890706882
2023-08-16 07:21:24+00:00;26484.0;127.4;2.68;-0.0047166249575496385
2023-08-16 07:21:28+00:00;26488.0;126.7;2.66;-0.00629929588648408
2023-08-16 07:21:32+00:00;26492.0;126.1;2.65;-0.01574151375279879
2023-08-16 07:21:36+00:00;26496.0;126.4;2.65;-0.011020404819641323
2023-08-16 07:21:40+00:00;26500.0;127.0;2.67;-0.0015781869533268355
2023-08-16 07:21:44+00:00;26504.0;127.1;2.67;-4.4839756078290165e-06
2023-08-16 07:21:48+00:00;26508.0;127.0;2.67;-0.0015781869533268355
2023-08-16 07:21:52+00:00;26512.0;127.5;2.68;-0.006290327935268645
2023-08-16 07:21:56+00:00;26516.0;127.8;2.68;-0.011011436868425888
2023-08-16 07:22:00+00:00;26520.0;128.3;2.69;-0.018879951757021594
2023-08-16 07:22:04+00:00;26524.0;129.1;2.71;-0.03146957557877409
2023-08-16 07:22:08+00:00;26528.0;129.5;2.72;-0.037764387489650574
2023-08-16 07:22:12+00:00;26532.0;129.3;2.72;-0.034616981534212554
2023-08-16 07:22:16+00:00;26536.0;128.9;2.71;-0.02832216962333608
2023-08-16 07:22:20+00:00;26540.0;127.5;2.68;-0.006290327935268645
2023-08-16 07:22:24+00:00;26544.0;125.8;2.64;-0.020462622685956035
2023-08-16 07:22:28+00:00;26548.0;126.4;2.66;-0.011020404819641323
2023-08-16 07:22:32+00:00;26552.0;128.9;2.71;-0.02832216962333608
2023-08-16 07:22:36+00:00;26556.0;130.1;2.73;-0.047206605355965055
2023-08-16 07:22:40+00:00;26560.0;130.6;2.74;-0.05507512024456054
2023-08-16 07:22:44+00:00;26564.0;131.6;2.76;-0.0708121500217515
2023-08-16 07:22:48+00:00;26568.0;132.9;2.79;-0.09127028873209991
2023-08-16 07:22:52+00:00;26572.0;132.3;2.78;-0.08182807086578543
2023-08-16 07:22:56+00:00;26576.0;128.3;2.69;-0.018879951757021594
2023-08-16 07:23:00+00:00;26580.0;125.0;2.63;-0.03305224650770876
2023-08-16 07:23:04+00:00;26584.0;125.3;2.63;-0.028331137574551513
2023-08-16 07:23:08+00:00;26588.0;125.0;2.62;-0.03305224650770876
2023-08-16 07:23:12+00:00;26592.0;124.4;2.61;-0.042494464374023246
2023-08-16 07:23:16+00:00;26596.0;124.6;2.62;-0.039347058418585226
2023-08-16 07:23:20+00:00;26600.0;123.1;2.59;-0.06295260308437167
2023-08-16 07:23:24+00:00;26604.0;121.4;2.55;-0.08970555370559613
2023-08-16 07:23:28+00:00;26608.0;120.8;2.54;-0.09914777157191085
2023-08-16 07:23:32+00:00;26612.0;120.6;2.53;-0.10229517752734908
2023-08-16 07:23:36+00:00;26616.0;120.3;2.53;-0.10701628646050633
2023-08-16 07:23:40+00:00;26620.0;120.2;2.52;-0.10858998943822533
2023-08-16 07:23:44+00:00;26624.0;120.6;2.53;-0.10229517752734908
2023-08-16 07:23:48+00:00;26628.0;120.4;2.53;-0.1054425834827871
2023-08-16 07:23:52+00:00;26632.0;120.0;2.52;-0.11173739539366358
2023-08-16 07:23:55.900000+00:00;26635.9;119.6;2.51;-0.11803220730454003
2023-08-16 07:24:00+00:00;26640.0;118.1;2.48;-0.14163775197032646
2023-08-16 07:24:04+00:00;26644.0;116.1;2.44;-0.1731118115247084
2023-08-16 07:24:08+00:00;26648.0;116.0;2.44;-0.1746855145024274
2023-08-16 07:24:12+00:00;26652.0;117.7;2.47;-0.14793256388120274
2023-08-16 07:24:16+00:00;26656.0;119.2;2.5;-0.12432701921541628
2023-08-16 07:24:19.900000+00:00;26659.9;120.2;2.52;-0.10858998943822533
2023-08-16 07:24:23.900000+00:00;26663.9;121.4;2.55;-0.08970555370559613
2023-08-16 07:24:27.900000+00:00;26667.9;122.4;2.57;-0.07396852392840517
2023-08-16 07:24:31.900000+00:00;26671.9;122.0;2.56;-0.08026333583928164
2023-08-16 07:24:36+00:00;26676.0;121.0;2.54;-0.0960003656164726
2023-08-16 07:24:39.900000+00:00;26679.9;122.3;2.57;-0.07554222690612439
2023-08-16 07:24:43.900000+00:00;26683.9;124.0;2.6;-0.04878927628489972
2023-08-16 07:24:48+00:00;26688.0;124.6;2.62;-0.039347058418585226
2023-08-16 07:24:51.900000+00:00;26691.9;124.6;2.62;-0.039347058418585226
2023-08-16 07:24:55.900000+00:00;26695.9;124.5;2.61;-0.04092076139630423
2023-08-16 07:25:00+00:00;26700.0;124.9;2.62;-0.034625949485427764
2023-08-16 07:25:03.900000+00:00;26703.9;125.6;2.64;-0.02361002864139427
2023-08-16 07:25:07.900000+00:00;26707.9;126.3;2.65;-0.012594107797360553
2023-08-16 07:25:11.900000+00:00;26711.9;127.1;2.67;-4.4839756078290165e-06
2023-08-16 07:25:15.900000+00:00;26715.9;127.2;2.67;-0.0015692190021114013
2023-08-16 07:25:19.900000+00:00;26719.9;127.1;2.67;-4.4839756078290165e-06
2023-08-16 07:25:23.900000+00:00;26723.9;128.0;2.69;-0.014158842823864126
2023-08-16 07:25:27.900000+00:00;26727.9;129.4;2.72;-0.03619068451193156
2023-08-16 07:25:31.900000+00:00;26731.9;128.4;2.7;-0.020453654734740596
2023-08-16 07:25:35.900000+00:00;26735.9;125.0;2.62;-0.03305224650770876
2023-08-16 07:25:39.900000+00:00;26739.9;122.7;2.58;-0.06924741499524792
2023-08-16 07:25:43.900000+00:00;26743.9;122.4;2.57;-0.07396852392840517
2023-08-16 07:25:47.900000+00:00;26747.9;120.3;2.53;-0.10701628646050633
2023-08-16 07:25:51.900000+00:00;26751.9;120.4;2.53;-0.1054425834827871
2023-08-16 07:25:55.900000+00:00;26755.9;123.5;2.59;-0.0566577911734952
2023-08-16 07:25:59.900000+00:00;26759.9;124.5;2.61;-0.04092076139630423
2023-08-16 07:26:04+00:00;26764.0;124.8;2.62;-0.036199652463147
2023-08-16 07:26:07.900000+00:00;26767.9;127.5;2.68;-0.006290327935268645
2023-08-16 07:26:11.900000+00:00;26771.9;129.8;2.73;-0.042485496422808036
2023-08-16 07:26:15.900000+00:00;26775.9;130.0;2.73;-0.04563290237824605
2023-08-16 07:26:19.900000+00:00;26779.9;128.8;2.7;-0.026748466645617072
2023-08-16 07:26:24+00:00;26784.0;128.7;2.7;-0.02517476366789762
2023-08-16 07:26:27.900000+00:00;26787.9;128.9;2.71;-0.02832216962333608
2023-08-16 07:26:31.900000+00:00;26791.9;127.9;2.69;-0.012585139846145118
2023-08-16 07:26:35.900000+00:00;26795.9;125.9;2.64;-0.018888919708236803
2023-08-16 07:26:39.900000+00:00;26799.9;123.7;2.6;-0.05351038521805696
2023-08-16 07:26:43.900000+00:00;26803.9;122.8;2.58;-0.06767371201752892
2023-08-16 07:26:47.900000+00:00;26807.9;122.8;2.58;-0.06767371201752892
2023-08-16 07:26:51.900000+00:00;26811.9;121.5;2.55;-0.08813185072787712
2023-08-16 07:26:55.900000+00:00;26815.9;118.4;2.49;-0.136916643037169
2023-08-16 07:26:59.900000+00:00;26819.9;114.2;2.4;-0.20301216810137107
2023-08-16 07:27:03.900000+00:00;26823.9;111.1;2.33;-0.38840039847930125
2023-08-16 07:27:07.900000+00:00;26827.9;109.2;2.29;-0.3335656109105336
2023-08-16 07:27:11.900000+00:00;26831.9;108.5;2.28;-0.31336332075361906
2023-08-16 07:27:15.900000+00:00;26835.9;108.0;2.27;-0.3010668865013198
2023-08-16 07:27:19.900000+00:00;26839.9;107.3;2.25;-0.3212691766582344
2023-08-16 07:27:23.900000+00:00;26843.9;106.6;2.24;-0.34147146681514895
2023-08-16 07:27:27.900000+00:00;26847.9;106.6;2.24;-0.34147146681514895
2023-08-16 07:27:31.900000+00:00;26851.9;107.3;2.25;-0.3212691766582344
2023-08-16 07:27:35.900000+00:00;26855.9;107.9;2.26;-0.30395292795230744
2023-08-16 07:27:39.900000+00:00;26859.9;107.5;2.26;-0.31549709375625873
2023-08-16 07:27:43.900000+00:00;26863.9;106.3;2.23;-0.3501295911681122
2023-08-16 07:27:47.900000+00:00;26867.9;104.7;2.2;-0.39630625438391653
2023-08-16 07:27:52+00:00;26872.0;103.2;2.17;-0.43959687614873333
