DATETIME,year_frac,P,LAT,LON,TH,STRAT_O3,SF6,CFC12,N2O,CO,CH4,CO2,O3
2019-11-15 21:50:30,2019.8712328767124,196.58294677734375,-41.500370025634766,-62.780025482177734,340.3768615722656,True,9.791000366210938,491.2879943847656,324.8070068359375,51.5150032043457,1815.9130859375,409.9209899902344,174.61000061035156
2019-11-15 21:51:30,2019.8712328767124,196.76571655273438,-41.61874008178711,-62.80179977416992,341.1401672363281,True,9.815999984741211,488.2969970703125,322.86700439453125,44.66400146484375,1806.9000244140625,409.71697998046875,193.364990234375
2019-11-15 21:52:30,2019.8712328767124,196.78709411621094,-41.73704528808594,-62.82402801513672,341.5586242675781,True,9.800999641418457,489.00299072265625,321.8680114746094,41.099002838134766,1801.5140380859375,409.4960021972656,203.0850067138672
2019-11-15 21:53:40,2019.8712328767124,196.5318145751953,-41.87666702270508,-62.85054397583008,342.715087890625,True,9.795000076293945,483.8609924316406,319.5379943847656,36.922000885009766,1793.6429443359375,409.0429992675781,223.65333557128906
2019-11-15 21:54:40,2019.8712328767124,196.53741455078125,-41.99951171875,-62.8734245300293,344.41351318359375,True,9.744999885559082,481.6730041503906,318.3499755859375,33.124000549316406,1788.0390625,408.92999267578125,241.7833251953125
2019-11-15 21:56:40,2019.8712328767124,196.65304565429688,-42.24738693237305,-62.91960144042969,346.5350036621094,True,9.722000122070312,478.968994140625,317.6609802246094,30.614002227783203,1786.3138427734375,408.93499755859375,251.92665100097656
2019-11-15 21:57:40,2019.8712328767124,196.65087890625,-42.37594223022461,-62.943443298339844,349.3356628417969,True,9.878000259399414,482.572998046875,319.5250244140625,31.358999252319336,1796.7320556640625,409.0500183105469,253.0299835205078
2019-11-15 21:58:40,2019.8712328767124,196.6666259765625,-42.50736618041992,-62.9681282043457,350.0350341796875,True,9.718000411987305,480.3489990234375,317.88299560546875,28.212997436523438,1783.6558837890625,409.30194091796875,266.0733337402344
2019-11-15 21:59:50,2019.8712328767124,196.67857360839844,-42.65206527709961,-62.99583435058594,348.8248291015625,True,9.630000114440918,478.3500061035156,315.4070129394531,25.937002182006836,1777.9361572265625,408.635986328125,275.5299987792969
2019-11-15 22:00:50,2019.8712328767124,196.56520080566406,-42.774208068847656,-63.01926040649414,347.905517578125,True,9.736000061035156,476.76800537109375,314.78900146484375,25.43400001525879,1776.0179443359375,408.4640197753906,278.2200012207031
2019-11-15 22:01:50,2019.8712328767124,196.6268310546875,-42.899986267089844,-63.043060302734375,347.8465881347656,True,9.630000114440918,472.9800109863281,315.08001708984375,24.14699935913086,1774.9730224609375,408.6510314941406,277.69000244140625
2019-11-15 22:02:50,2019.8712328767124,196.60084533691406,-43.02637481689453,-63.06749725341797,350.112060546875,True,9.656000137329102,468.3420104980469,310.56903076171875,19.593000411987305,1756.7320556640625,408.14398193359375,321.55999755859375
2019-11-15 22:03:50,2019.8712328767124,196.60128784179688,-43.15601348876953,-63.093379974365234,352.8905029296875,True,9.64900016784668,468.7760009765625,NaN,NaN,NaN,NaN,323.04998779296875
2019-11-15 22:04:50,2019.8712328767124,196.57379150390625,-43.284820556640625,-63.1202507019043,352.816650390625,True,9.696999549865723,469.093994140625,NaN,NaN,NaN,NaN,325.54998779296875
2019-11-15 22:07:00,2019.8712328767124,193.4087677001953,-43.5615348815918,-63.16474533081055,354.5864562988281,True,9.743000030517578,474.843994140625,318.0539855957031,23.32400131225586,1781.5570068359375,409.3030090332031,286.0533447265625
2019-11-15 22:08:00,2019.8712328767124,185.4580078125,-43.692893981933594,-63.08942794799805,358.6684875488281,True,9.824999809265137,483.6650085449219,318.6999816894531,22.075000762939453,1793.7529296875,408.5559997558594,272.9433288574219
2019-11-15 22:09:00,2019.8712328767124,178.54019165039062,-43.82374572753906,-63.00858688354492,361.9168701171875,True,9.770999908447266,477.1449890136719,314.65899658203125,22.434999465942383,1777.4228515625,408.34100341796875,316.0933532714844
2019-11-15 22:10:00,2019.8712328767124,173.08396911621094,-43.95708084106445,-62.959259033203125,365.814697265625,True,9.640999794006348,473.7449951171875,316.91400146484375,22.698999404907227,1784.9390869140625,409.4009704589844,321.4733581542969
2019-11-15 22:11:00,2019.8712328767124,169.86956787109375,-44.0219841003418,-63.08060836791992,367.38153076171875,True,9.64799976348877,478.4700012207031,316.80499267578125,24.110000610351562,1788.371826171875,409.4840087890625,318.7900085449219
2019-11-15 22:12:00,2019.8712328767124,166.18081665039062,-43.94303512573242,-63.190940856933594,368.783935546875,True,9.786999702453613,483.02398681640625,318.4960021972656,26.784000396728516,1799.3551025390625,409.23199462890625,297.6033020019531
2019-11-15 22:13:00,2019.8712328767124,162.0272979736328,-43.818748474121094,-63.208683013916016,370.31402587890625,True,9.722999572753906,484.3450012207031,321.23199462890625,27.993999481201172,1807.260986328125,409.4519958496094,276.7633361816406
2019-11-15 22:14:10,2019.8712328767124,161.885009765625,-43.67054748535156,-63.19016647338867,370.05096435546875,True,9.897000312805176,482.0740051269531,NaN,NaN,NaN,NaN,277.9750061035156
2019-11-15 22:15:10,2019.8712328767124,161.86073303222656,-43.54411697387695,-63.17162322998047,369.4462585449219,True,9.795000076293945,484.0299987792969,NaN,NaN,NaN,NaN,278.82000732421875
2019-11-15 22:17:10,2019.8712328767124,161.8574676513672,-43.287086486816406,-63.123783111572266,369.07977294921875,True,9.810999870300293,484.0899963378906,320.6319885253906,27.593002319335938,1806.246826171875,409.2749938964844,277.739990234375
