DATETIME,year_frac,P,LAT,LON,TH,STRAT_O3,HFC125,HFC134a,H1211,HCFC22,N2O,CO,CH4,CO2,O3
2019-09-14 02:29:30,2019.7013698630137,161.87074584960936,-37.568137613932294,-69.24066975911458,364.75169270833334,1.0,29.76000010172526,104.33799845377604,3.224999936421712,241.29696960449218,330.2564005533854,42.608333841959634,1844.8599202473958,410.7488077799479,134.8058873494466
2019-09-14 02:35:20,2019.7013698630137,161.8662977218628,-37.55361270904541,-68.1736741065979,366.5142345428467,0.8125,29.78499984741211,103.8539891242981,3.2639999389648438,245.77499389648438,330.71862030029297,44.8537495136261,1847.4878845214844,410.9103202819824,126.22083568572998
2019-09-14 02:41:10,2019.7013698630137,161.91311836242676,-37.529539585113525,-67.1110668182373,364.72904205322266,1.0,28.413997888565063,102.98699951171875,3.1609998047351837,241.01699924468994,327.92462730407715,38.5619375705719,1833.6957778930664,410.73656272888184,179.00739669799805
2019-09-14 02:47:10,2019.7013698630137,161.9013692220052,-37.49490661621094,-66.02344156901042,366.7085408528646,1.0,29.22900021870931,103.22300720214844,3.443000316619873,243.74600118001302,328.9025390625,39.76640065511068,1839.0127685546875,410.70513305664065,162.21689147949218
2019-09-14 02:53:00,2019.7013698630137,161.87730611165364,-37.45077260335287,-64.95161539713541,366.39605305989585,1.0,28.820003509521484,103.18699747721354,3.2599997838338215,246.45901387532552,328.9936752319336,41.58228635787964,1838.7713317871094,411.033260345459,157.69188842773437
2019-09-14 03:04:40,2019.7013698630137,161.88780784606934,-37.583439111709595,-62.92566537857056,364.85901069641113,1.0,28.541996479034424,103.3919849395752,3.1419999599456787,240.63900661468506,328.5548152923584,41.08050060272217,1837.3250198364258,410.929874420166,165.27145671844482
2019-09-14 03:10:40,2019.7013698630137,161.9113983154297,-38.36458257039388,-62.583092498779294,365.5841817220052,1.0,30.035999043782553,103.57099812825521,3.304999860127767,246.15701192220052,330.3739278157552,45.615133412679036,1846.37080078125,410.7612630208333,131.01666971842448
2019-09-14 03:16:30,2019.7013698630137,161.8986406326294,-39.147501945495605,-62.237637519836426,363.8836784362793,1.0,30.106998682022095,104.54298543930054,3.3369998931884766,247.079008102417,330.7269973754883,46.492249488830566,1847.6552276611328,410.7893772125244,123.46395921707153
2019-09-14 03:22:20,2019.7013698630137,161.9032564163208,-39.84110617637634,-62.17979979515076,364.022403717041,0.875,30.114999771118164,104.89399766921997,3.3119998276233673,242.12002182006836,330.90967750549316,46.379250049591064,1849.419303894043,410.8501949310303,118.16895961761475
2019-09-14 03:28:10,2019.7013698630137,161.9061107635498,-39.917860984802246,-62.97841715812683,363.7079219818115,1.0,29.0089989900589,104.71199131011963,3.1310002505779266,246.69400024414062,330.69256591796875,45.868570872715544,1847.6682739257812,410.84106881277904,124.76072931289673
2019-09-14 03:34:10,2019.7013698630137,161.92217814127605,-39.94774551391602,-63.80904642740885,363.7755635579427,1.0,30.173999659220378,104.69398498535156,3.3309998512268066,244.24099629720052,330.7748067220052,45.96573282877604,1848.219921875,410.9136027018229,122.21933339436849
2019-09-14 03:40:00,2019.7013698630137,161.8923146565755,-39.97219467163086,-64.62797698974609,362.7690185546875,0.4,29.200000508626303,103.27800089518229,3.256999969482422,246.51498616536458,331.1884033203125,47.08233439127604,1849.886629231771,410.95419921875,112.50922190348307
2019-09-14 03:45:50,2019.7013698630137,161.87150287628174,-39.99100947380066,-65.46459197998047,363.3473091125488,0.0625,29.653995871543884,104.08799743652344,3.1709997951984406,247.5489959716797,331.3058090209961,46.98037505149841,1850.520652770996,410.87231254577637,111.10281324386597
2019-09-14 03:51:40,2019.7013698630137,161.8680648803711,-40.004592180252075,-66.30025434494019,363.3187599182129,0.0,29.70999574661255,104.6600170135498,3.1019997894763947,244.02099609375,331.3613700866699,47.34024953842163,1850.824607849121,410.87462043762207,109.18302202224731
2019-09-14 04:03:30,2019.7013698630137,161.88291625976564,-40.01975555419922,-67.97998250325521,363.2460571289063,0.26666666666666666,29.72400271097819,104.15000915527344,3.1170003414154053,244.79202168782552,331.1377421061198,47.115332794189456,1849.7114664713542,410.91327311197915,115.93355662027994
2019-09-14 04:09:20,2019.7013698630137,161.88024520874023,-40.01873517036438,-68.82942485809326,363.5803470611572,1.0,29.281001806259155,102.94099521636963,3.0769999027252197,247.3679962158203,330.8452453613281,45.84487509727478,1848.6039199829102,410.88643646240234,122.89166784286499
2019-09-14 04:15:10,2019.7013698630137,161.87863159179688,-40.010565757751465,-69.66881513595581,365.86654472351074,1.0,27.963001012802124,100.23200225830078,2.9579999446868896,240.468994140625,322.2538776397705,34.555312395095825,1809.351188659668,409.8125,275.6612539291382
2019-09-14 04:21:00,2019.7013698630137,161.8980836868286,-40.00424790382385,-70.50611448287964,366.4234161376953,1.0,27.169002294540405,98.33200740814209,3.087999850511551,241.53396892547607,321.09324836730957,32.40762639045715,1804.0413208007812,409.46299171447754,295.9128170013428
2019-09-14 04:27:00,2019.7013698630137,161.9045664469401,-40.01875279744466,-71.364084370931,365.63257649739586,1.0,27.89699961344401,101.32500457763672,3.137000290552775,239.302001953125,325.9655354817708,34.04933319091797,1825.8748372395833,410.2937296549479,230.1072245279948
2019-09-14 04:32:50,2019.7013698630137,161.90320873260498,-40.02695989608765,-72.23506736755371,367.30133056640625,1.0,28.086002111434937,100.94399356842041,3.2309995144605637,238.64401054382324,326.34312438964844,34.05281209945679,1827.5614166259766,410.29049491882324,228.53500080108643
2019-09-14 04:38:40,2019.7013698630137,161.87285709381104,-40.02840042114258,-73.09226131439209,367.1353015899658,1.0,27.99599862098694,101.50099277496338,3.3299999237060547,238.9560203552246,325.9532735188802,33.40040003458659,1825.4298014322917,410.2968709309896,233.9814577102661
2019-09-14 04:44:30,2019.7013698630137,161.88597965240479,-40.02437472343445,-73.95461559295654,368.31744384765625,1.0,27.653995871543884,100.447998046875,3.2219996601343155,238.66500663757324,326.2695655822754,33.71024966239929,1826.749610900879,410.45556831359863,229.58135509490967
2019-09-14 04:50:30,2019.7013698630137,161.88040466308593,-40.01273193359375,-74.82894592285156,368.54444173177086,1.0,27.593997955322266,102.05699920654297,3.2049999237060547,241.24899393717448,326.7575337727865,32.65773264567057,1829.0544189453126,410.32806599934895,220.8576680501302
